author,content,description,photo_url,pub_date,source,title,url
George Mathew,"As many as 1,174 companies out of over 4,700 listed companies will have to sell shares reduce the promoter shareholding to 65 per cent, analysts said.
Indias capital markets are expected to witness big action if the proposal by Finance Minister Nirmala Sitha… [+4100 chars]","These companies may have to offload shares worth `3,87,000 crore — at current market prices — to reduce promoter shareholding.",https://images.indianexpress.com/2019/05/bse-sensex-759.jpg?w=759,2019-07-05,the-new-york-times,"Proposal to raise public shareholding: 1,174 listed firms may have to sell stock",https://indianexpress.com/article/business/budget/proposal-to-raise-public-shareholding-1174-listed-firms-may-have-to-sell-stock-5817846/
Editorial,"US President Donald Trump is fond of proclaiming himself the master of the art of the deal, alluding to his best-selling book and supposed business acumen.
US President Donald Trump is fond of proclaiming himself the master of the art of the deal, alluding t… [+1754 chars]","Now that Donald Trump has walked into North Korea, will diplomacy follow?",https://images.indianexpress.com/2019/06/editorial.jpg?w=759,2019-07-01,the-new-york-times,The 20-step show,https://indianexpress.com/article/opinion/editorials/donald-trump-us-north-korea-kim-jong-un-5809732/
David Knight,"Leo Zagami, live in studio and fresh from a book tour, gives his impressions of discusses his American road trip.
Meanwhile, back in Italy, Putin meets the Pope. 
What is the history of the Jesuits &amp; Russia and what is going on now?
Zagami also touched… [+166 chars]",Learn about the Italian's American adventures.,https://assets.infowars.com/2019/07/7-5-19-zagami.jpg,2019-07-05,mashable,Leo Zagami: From Route 66 to Vatican 666,https://www.infowars.com/leo-zagami-from-route-66-to-vatican-666/
Rachel DeSantis,"There may be no crying in baseball, but how about during the Bottle Cap Challenge?
Blake Shelton gave the viral trend his best shot on Wednesday, and hilariously botched it, prompting a flood of (faux) tears over his spilled booze.
In the Twitter clip, The … [+1924 chars]","There may be no crying in baseball, but how about during the Bottle Cap Challenge ? Blake Shelton gave the viral trend his best shot on Wednesday, and hilariously botched it, prompting a flood of (faux) tears over his spilled booze. In the Twitter clip, The V…",https://peopledotcom.files.wordpress.com/2018/04/blake-shelton2.jpg?crop=0px%2C0px%2C1345px%2C706.125px&resize=1200%2C630,2019-07-04,,Blake Shelton Tries — and Hilariously Fails — the Bottle Cap Challenge,https://people.com/country/blake-shelton-tries-fails-bottle-cap-challenge/
Roger Cheng,"Jake Gyllenhaal and Tom Holland in Spider-Man: Far From Home.
Columbia Pictures
In contrast to the grand, sweeping epic that is Avengers: Endgame, Spider-Man: Far From Home is a fun, smaller-scale romp. That's fitting considering Peter Parker's supposed to … [+7248 chars]","Between the big twist and that Fury reveal, the latest Spidey adventure left us scratching our heads at times.",https://cnet3.cbsistatic.com/img/8TTIuqgArx89t5ETDHBmZhqVAbA=/756x567/2019/06/27/af1a6c37-7d82-436a-9eef-e23eeaff33f0/df-06693-r.jpg,2019-07-06,,Spider-Man: Far From Home -- Our biggest WTF questions - CNET,https://www.cnet.com/news/spider-man-far-from-home-biggest-wtf-questions/
Dominika Lirette,"A $50 million package, announced to help Grand Forks, B.C. recover from a devastating 2018 flood will include money to buy out homes that sit on a flood plain in the southern Interior city.
The recovery plan, announced by federal, provincial and city officia… [+3447 chars]","Residents of Grand Forks, B.C. learned their homes will be assessed at post-flood values last week when federal, provincial and city officials announced they were putting nearly $50 million toward flood recovery.",https://i.cbc.ca/1.4668325.1526600556!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/2018-grand-forks-flooding-ruckle.jpg,2019-07-04,the-new-york-times,'We were shocked': Grand Forks residents brace for home buy outs at post-flood values,https://www.cbc.ca/news/canada/british-columbia/grand-forks-houses-assessed-post-flood-value-buyout-1.5197831
Roger Cheng,"Jake Gyllenhaal and Tom Holland in Spider-Man: Far From Home.
Columbia Pictures
As opposed to the grand, sweeping epic that is Avengers: Endgame, Spider-Man: Far From Home is a fun, smaller-scale romp. That's fitting considering that Peter Parker's supposed… [+6026 chars]",Be warned: There are tons of spoilers in here.,https://cnet3.cbsistatic.com/img/8TTIuqgArx89t5ETDHBmZhqVAbA=/756x567/2019/06/27/af1a6c37-7d82-436a-9eef-e23eeaff33f0/df-06693-r.jpg,2019-07-03,the-new-york-times,Spider-Man: Far From Home -- our biggest WTF questions - CNET,https://www.cnet.com/news/spider-man-far-from-home-our-biggest-wtf-questions/
Roger Cheng,"Jake Gyllenhaal and Tom Holland in Spider-Man: Far From Home.
Columbia Pictures
As opposed to the grand, sweeping epic that is Avengers: Endgame, Spider-Man: Far From Home is a fun, smaller-scale romp. That's fitting considering Peter Parker's supposed to b… [+6999 chars]",The latest Spidey adventure leaves us scratching our heads at times.,https://cnet3.cbsistatic.com/img/8TTIuqgArx89t5ETDHBmZhqVAbA=/756x567/2019/06/27/af1a6c37-7d82-436a-9eef-e23eeaff33f0/df-06693-r.jpg,2019-07-04,reuters,Spider-Man: Far From Home -- our biggest spoiler-filled WTF questions - CNET,https://www.cnet.com/news/spider-man-far-from-home-our-biggest-spoiler-filled-wtf-questions/
"Tom McKay on Earther, shared by Tom McKay to Gizmodo","Tropical Depression Barry has been downgraded to its current status after smashing into Louisiana as the first hurricane of the season on Saturday, and it mostly spared the city of New Orleans from a potentially devastating direct hit. But torrential downpour… [+2590 chars]","Tropical Depression Barry has been downgraded to its current status after smashing into Louisiana as the first hurricane of the season on Saturday, and it mostly spared the city of New Orleans from a potentially devastating direct hit. But torrential downpour…","https://i.kinja-img.com/gawker-media/image/upload/s--HjRD1TO9--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/wq2bkq7duljpvdqhis32.jpg",2019-07-14,engadget,"Now-Tropical Depression Barry Mostly Spares New Orleans, But Flood Risk Remains High",https://earther.gizmodo.com/now-tropical-depression-barry-mostly-spares-new-orleans-1836362471
"Richard Fausset, Emily Lane and Beau Evans","You think its going to do anything? Mr. Speight said, referring to the storm.
Oh, I dont know, replied Mr. Stanton, 70. Maybe a little bit of something.
Mr. Stanton, a retired respiratory therapist, had seen a house in New Orleans East destroyed by Hurrican… [+1488 chars]",Barry was downgraded to a tropical storm as it made landfall and continued to weaken. But the threat of flooding remains high.,https://static01.nyt.com/images/2019/07/14/us/14newbarry7-print/merlin_157907775_09c527e1-77f4-4772-87d7-9ffc97692b15-facebookJumbo.jpg,2019-07-14,,"Hurricane Barry Spares New Orleans (So Far), as Inland Cities Brace for Floods",https://www.nytimes.com/2019/07/13/us/barry-new-orleans.html
David Murphy,"It looks like New Orleans is going to take a shot from a potential Category 1 hurricane by Saturday. Half my family is from New Orleans, and Im confident in saying that none of us would be nervous about a Cat 1. However, its not so much the winds that are the… [+4788 chars]","It looks like New Orleans is going to take a shot from a potential Category 1 hurricane by Saturday. Half my family is from New Orleans, and I’m confident in saying that none of us would be nervous about a Cat 1. However, it’s not so much the winds that are t…","https://i.kinja-img.com/gawker-media/image/upload/s--cJsOKU82--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/jov6j9q7vmhz4qastwuy.jpg",2019-07-11,mashable,Your Digital Toolkit for the Atlantic Hurricane Season,https://lifehacker.com/your-digital-toolkit-for-the-atlantic-hurricane-season-1836255415
"Brian Kahn on Earther, shared by Maddie Stone to Gizmodo","If there is one thing you need to know about Tropical Storm Barry, it is this: The storm bearing down on Louisianais forecast to be a flooding disaster. 
Basically every aspect of the setup for Barry is lined up to unleash multiple types of flooding that cou… [+4825 chars]","If there is one thing you need to know about Tropical Storm Barry, it is this: The storm bearing down on Louisiana is forecast to be a flooding disaster. Read more...","https://i.kinja-img.com/gawker-media/image/upload/s--8kjlhxDt--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/rhnxwxw6rbzzizx0k81l.jpg",2019-07-11,the-new-york-times,The Science Behind Tropical Storm Barry's Potentially Catastrophic Flooding,https://earther.gizmodo.com/the-science-behind-tropical-storm-barrys-potentially-ca-1836281947
Kathy Finn,"NEW ORLEANS/WASHINGTON (Reuters) - Tropical Storm Barry, which is expected to flood New Orleans and threaten lives along the Mississippi River, is being fueled by warmth in the Gulf of Mexico that was likely exacerbated by climate change, scientists said on F… [+3413 chars]","Tropical Storm Barry, which is expected to flood New Orleans and threaten lives along the Mississippi River, is being fueled by warmth in the Gulf of Mexico that was likely exacerbated by climate change, scientists said on Friday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20190712&t=2&i=1407324266&w=1200&r=LYNXNPEF6B1G6,2019-07-12,mashable,Storm Barry's threat to New Orleans heightened by climate change: scientists,https://www.reuters.com/article/us-storm-barry-climate-idUSKCN1U72CA
Collin Eaton,"NEW ORLEANS (Reuters) - Tropical Storm Barry trudged through northwestern Louisiana on Sunday, threatening tornadoes and dropping up to 15 inches of rain in some places to create life-threatening flood conditions along the Mississippi River. 
Barry, which ma… [+1406 chars]","Tropical Storm Barry trudged through northwestern Louisiana on Sunday, threatening tornadoes and dropping up to 15 inches of rain in some places to create life-threatening flood conditions along the Mississippi River.",https://s3.reutersmedia.net/resources/r/?m=02&d=20190714&t=2&i=1407923512&w=1200&r=LYNXNPEF6D0DN,2019-07-14,,"Storm Barry moves inland from New Orleans, leaves rain and flooding in its wake",https://www.reuters.com/article/us-storm-barry-idUSKCN1U90E8
Nicholas Bogel-Burroughs,"Like New Orleans, Morgan City has pumping stations to remove water from the city. After the first five inches of rain have fallen, the system can handle about one inch an hour.
If it comes in a band, our pumps play a catch-up game, Mr. Grizzaffi said.
Tim M… [+652 chars]","Morgan City, a city of 12,000 people, may be the landing point for Tropical Storm Barry, which is predicted to turn into a Category 1 hurricane.",https://static01.nyt.com/images/2019/07/11/us/11MORGANCITY-1/11MORGANCITY-1-facebookJumbo.jpg,2019-07-12,the-new-york-times,Tropical Storm Barry Nears Louisiana City That Eluded Recent Hurricanes,https://www.nytimes.com/2019/07/12/us/tropical-storm-barry-louisiana.html
