author,content,description,photo_url,pub_date,source,title,url
,,Why do so many residents fail to heed experts’ warnings to evacuate?,,2018-09-13,,Learning With: ‘These 3 Hurricane Misconceptions Can Be Dangerous. Scientists Want to Clear Them Up.’,https://www.nytimes.com/2018/09/13/learning/learning-with-these-3-hurricane-misconceptions-can-be-dangerous-scientists-want-to-clear-them-up.html
,,"Modern Love in miniature, featuring five reader-submitted love stories of 100 words or fewer.",,2018-10-30,,"Tiny Love Stories: Dog Parades, Rowing-Machine Romance and a Hurricane",https://www.nytimes.com/2018/10/30/style/tiny-love-stories-modern-dog-parade.html
,,"Scientists say the links between global warming and hurricanes are real, although it’s still too early to say what the climate-change impact has been on Hurricane Michael.",,2018-10-10,,"The Hurricanes, and Climate-Change Questions, Keep Coming. Yes, They’re Linked. ",https://www.nytimes.com/2018/10/10/climate/hurricane-michael-climate-change.html
,,"The authorities in two states are grappling with the culpability of drivers who went past barricades, became trapped in flooding and could not save their passengers.",,2018-10-30,,Mother Is Charged in Death of Boy Swept Away by Hurricane Floodwaters,https://www.nytimes.com/2018/10/30/us/deaths-hurricane-florence.html
,,Here’s what you need to know to start your day.,,2018-10-11,,"Hurricane Michael, Kanye West, Jamal Khashoggi: Your Thursday Briefing",https://www.nytimes.com/2018/10/11/briefing/hurricane-michael-kanye-west-jamal-khashoggi.html
,,"Though the city is still suffering from the lasting effects of the storm, tourists are more likely to experience a city in the midst of recovery. ",,2018-08-28,,"A Year After Hurricane Harvey, Houston’s Tourism Industry Is Shaken but Recovering",https://www.nytimes.com/2018/08/28/travel/houston-hurricane-harvey-recovery-tourism.html
,,"More than 200,000 voters live in counties devastated by the storm. Officials are working to ensure they can vote in November, but damaged buildings and widespread power outages make that an uphill battle.",,2018-10-17,,Hurricane Michael Ravaged the Florida Panhandle. Will Residents Be Able to Vote?,https://www.nytimes.com/2018/10/17/us/politics/florida-storm-victims-voting.html
,,The Cape Fear River had risen to more than 25 feet above flood level.,,2018-09-18,,See Flood Waters Rise Across the Carolinas After Hurricane Florence,https://www.nytimes.com/interactive/2018/09/18/us/hurricane-florence-flooding.html
,,"Student enrollment dropped after the storm, forcing a new wave of school closings and raising fears that even more families will flee the island.",,2018-06-01,,"Puerto Rico’s Schools Are in Tumult, and Not Just Because of Hurricane Maria",https://www.nytimes.com/2018/06/01/us/puerto-rico-school-closings.html
,,Here’s what you need to know to start your day.,,2018-10-10,,"Hurricane Michael, Nikki Haley, Taylor Swift: Your Wednesday Briefing",https://www.nytimes.com/2018/10/10/briefing/hurricane-michael-nikki-haley-taylor-swift.html
,,"Volunteers are needed for recovery efforts in the Caribbean. Resorts, cruise lines and other organizations are offering special programs.",,2018-04-03,,How Travelers Can Help Hurricane-Damaged Islands,https://www.nytimes.com/2018/04/03/travel/volunteer-vacations-caribbean.html
,,Here’s what you need to know to start your day.,,2018-09-14,,"Your Friday News Briefing: Hurricane Florence, New York, ‘Predator’",https://www.nytimes.com/2018/09/14/briefing/-hurricane-florence-new-york-predator.html
,,Some of the wealthiest towns in the hurricane’s path were once home to African-Americans who lived in isolation from the Jim Crow South.,,2018-09-13,,Hurricane Florence and the Displacement of African-Americans Along the Carolina Coast,https://www.nytimes.com/2018/09/13/us/african-americans-hurricane-florence-displacement.html
,,"“I think that Puerto Rico was an incredible, unsung success,” the president said while touting preparations for another hurricane.",,2018-09-11,,"Trump Calls Storm Response in Puerto Rico, Where 3,000 Died, ‘One of the Best’",https://www.nytimes.com/2018/09/11/us/trump-puerto-rico-maria-response.html
,,The number of people who died because of Hurricane Maria last year has been a matter of debate. A new study relied on interviews on the ground.,,2018-05-29,,"Puerto Rico’s Hurricane Maria Death Toll Could Exceed 4,000, New Study Estimates",https://www.nytimes.com/2018/05/29/us/puerto-rico-deaths-hurricane.html
,,The federal program is about to lapse. But consumer advocates are urging homeowners to get the coverage.,,2018-06-15,,It’s Hurricane Season. Do You Need Flood Insurance?,https://www.nytimes.com/2018/06/15/your-money/hurricane-season-flood-insurance.html
,,"DC Comics characters and the Puerto Rican heroine La Borinqueña are part of an anthology, “Ricanstruction,” set for a May 23 release.",,2018-03-20,,A Puerto Rican Hero Joins With Wonder Woman and Others for Hurricane Relief,https://www.nytimes.com/2018/03/20/books/puerto-rico-hurricane-relief-dc-comics.html
,,"A new study shows that storms are staying in one place longer, much like Hurricane Harvey did last year.",,2018-06-06,,Hurricanes Are Lingering Longer. That Makes Them More Dangerous.,https://www.nytimes.com/2018/06/06/climate/slow-hurricanes.html
,,Here’s what you need to know to start your day.,,2018-10-09,,"Hurricane Michael, Hope Hicks, Google Plus: Your Tuesday Briefing",https://www.nytimes.com/2018/10/09/briefing/hurricane-michael-hope-hicks-google-plus.html
,,"The containers, collected from private donors by a group controlled by Puerto Rico’s first lady, are sitting in a state parking lot, crumbling and infested with rats.",,2018-08-10,,Containers of Hurricane Donations Found Rotting in Puerto Rico Parking Lot,https://www.nytimes.com/2018/08/10/us/puerto-rico-aid.html
,,Here’s what you need to know to start your day.,,2018-09-10,,"Your Monday News Briefing: Les Moonves, Serena Williams, Hurricane Florence",https://www.nytimes.com/2018/09/10/briefing/monday-news-briefing.html
,,Here’s what you need to know to start your day.,,2018-09-11,,"Your Tuesday News Briefing: Lithuania, Trade, Hurricane Florence",https://www.nytimes.com/2018/09/10/briefing/europe-tuesday-news-briefing.html
,,Here’s what you need to know to start your day.,,2018-09-11,,"Your Tuesday News Briefing: Hurricane Florence, Syria, Serena Williams Cartoon",https://www.nytimes.com/2018/09/11/briefing/tuesday-news-briefing.html
,,"No future storms will be given those names, an international panel has decreed, because their 2017 incarnations were so devastating.",,2018-04-12,,"Hurricane Names That ‘Don’t Bear Repeating’: Harvey, Irma, Maria and Nate",https://www.nytimes.com/2018/04/12/us/hurricanes-harvey-irma-maria-and-nate.html
,,"Carolina Beach, N.C., is a small oceanfront town that could be right in the hurricane’s path. Many residents left under a mandatory evacuation order. We met the few who stayed behind.",,2018-09-13,,‘We’ll Stay’: The Residents Bracing for Hurricane Florence,https://www.nytimes.com/video/us/100000006102999/well-stay-the-residents-bracing-for-hurricane-florence.html
,,Here’s what you need to know at the end of the day.,,2018-10-11,,"Hurricane Michael, Saudi Arabia, Markets: Your Thursday Evening Briefing",https://www.nytimes.com/2018/10/11/briefing/hurricane-saudi-markets.html
,,Here’s what you need to know at the end of the day.,,2018-09-12,,"Your Wednesday Evening News Briefing: Apple, Hurricane Florence, CBS",https://www.nytimes.com/2018/09/12/briefing/apple-hurricane-florence-cbs.html
,,"After months of temporary reprieves, the judge says temporary housing vouchers for victims of Hurricane Maria staying in hotels can be ended on Sept. 13.",,2018-08-30,,"Government Can Stop Paying to House Puerto Rico Hurricane Victims, Judge Rules",https://www.nytimes.com/2018/08/30/us/puerto-rico-fema-housing.html
,,Here’s what you need to know about the week’s top stories.,,2018-09-23,,"Your Weekend Briefing: Brett Kavanaugh, Hurricane Florence, Russia",https://www.nytimes.com/2018/09/23/briefing/brett-kavanaugh-hurricane-florence-russia.html
,,"Many are misunderstood. For example, landfall is not necessarily the worst part of the storm.",,2018-09-13,,"Landfall, Storm Surge and the Waffle House Index: Hurricane Terms and What They Mean",https://www.nytimes.com/2018/09/13/us/hurricane-season-terms.html
,,President Trump praised his administration’s widely criticized response to Hurricane Maria last year and said the government was ready for Hurricane Florence.,,2018-09-11,,Trump Boasts of ‘Unsung Success’ in Puerto Rico After Deadly Hurricane,https://www.nytimes.com/video/us/politics/100000006100317/trump-puerto-rico-hurricane-florence.html
,,"The Florida Panhandle is dotted with small, rural communities, some of them among the poorest in the state. Evacuation was difficult for many there.",,2018-10-11,,"‘I Got Stuck’: In Poor, Rural Communities, Fleeing Hurricane Michael Was Tough",https://www.nytimes.com/2018/10/11/us/florida-hurricane-poor-communities-pandhandle.html
,,"It’s not just the repairs, it’s navigating a ‘patchwork’ storm recovery system, applying for federal money and finding a reliable contractor. ",,2018-10-26,,Rebuilding After a Hurricane: Why Does It Take So Long?,https://www.nytimes.com/2018/10/26/nyregion/rebuild-home-hurricane.html
,,"A year after the storm wrecked parts of Texas and the Gulf Coast, one family has managed to repair their home. But nothing is easy. And nothing is the same.",,2018-09-06,,"By All Appearances, They Overcame Hurricane Harvey. Appearances Are Deceiving.",https://www.nytimes.com/2018/09/06/us/hurricane-harvey-texas-family.html
,,Here’s what you need to know to start your day.,,2018-09-14,,"Your Friday News Briefing: Pope Francis, Russia, Hurricane Florence",https://www.nytimes.com/2018/09/14/briefing/europe-friday-news-briefing.html
,,"A journey of five years and 3,600 miles for a real-estate sign that vanished from the Jersey Shore.",,2018-05-31,,Sign Washed Away in Hurricane Sandy Lands on Beach in France,https://www.nytimes.com/2018/05/31/nyregion/sign-hurricane-sandy-new-jersey-france.html
,,"Puerto Rico’s pre-eminent amateur league has played every season since 1940. After the hurricanes last year, it vowed this one would not be different despite hardships.",,2018-04-16,,What Hurricane Maria Didn’t Wreck: Puerto Rican Baseball,https://www.nytimes.com/2018/04/16/sports/baseball-puerto-rico-hurricane-maria.html
,,Here’s what you need to know at the end of the day.,,2018-09-13,,"Your Thursday Evening News Briefing: Hurricane Florence, Trump, Brett Kavanaugh",https://www.nytimes.com/2018/09/13/briefing/hurricane-florence-trump-brett-kavanaugh.html
,,The Puerto Rican government said that the storm had killed just 64 people. The bodies showing up at morgues across the island told a different story.,,2018-02-09,,Listen to ‘The Daily’: Hurricane Maria’s Toll,https://www.nytimes.com/2018/02/09/podcasts/the-daily/puerto-rico-hurricane-maria-deaths.html
,,"A Times correspondent recounts his experience reporting from the Red Roof Inn in Hartford, where some Puerto Rican families have lived since Hurricane Maria.",,2018-02-13,,What Life Is Like in a Hurricane Hotel,https://www.nytimes.com/2018/02/12/insider/hurricane-maria-puerto-rico-fema-hotel.html
,,"As a Category 4 storm made its way toward the Southeastern United States, residents evacuated their homes and prepared for the worst.",,2018-09-11,,‘We Don’t Need This’: The Carolinas Brace for Hurricane Florence,https://www.nytimes.com/2018/09/11/us/storm-hurricane-florence.html
,,"The deaths, destruction and federal government’s response to the devastating storm provided a grim backdrop to the annual celebration.",,2018-06-10,,Hurricane Maria Casts Shadow Over Puerto Rican Parade,https://www.nytimes.com/2018/06/10/nyregion/hurricane-maria-puerto-rican-parade.html
,,Here’s what you need to know at the end of the day.,,2018-10-09,,"Nikki Haley, Hurricane Michael, Trade: Your Tuesday Evening Briefing",https://www.nytimes.com/2018/10/09/briefing/haley-hurricane-trade.html
,,Here’s what you need to know at the end of the day.,,2018-10-12,,"Hurricane Recovery, Cardinal Wuerl, Trump: Your Friday Evening Briefing",https://www.nytimes.com/2018/10/12/briefing/hurricane-wuerl-trump.html
