source,author,title,description,url,photo_url,pub_date,content
Bleacher Report,Joseph Zucker,Dallas NBC Affiliate Apologizes for Delaying Tornado Warning During Cowboys Game,An NBC affiliate in Dallas apologized for waiting to interrupt Sunday's broadcast of the  Dallas Cowboys ' 37-10 victory over the  Philadelphia Eagles  to inform viewers of a tornado warning for the area...,https://bleacherreport.com/articles/2859220-dallas-nbc-affiliate-apologizes-for-delaying-tornado-warning-during-cowboys-game,https://img.bleacherreport.net/img/images/photos/003/834/374/hi-res-8b68e058b1213f15377017b17595ef39_crop_exact.jpg?w=1200&h=1200&q=75,2019-10-22,"Richard Rodriguez/Getty Images
An NBC affiliate in Dallas apologized for waiting to interrupt Sunday's broadcast of the Dallas Cowboys' 37-10 victory over the Philadelphia Eagles to inform viewers of a tornado warning for the area.
KXAS-TV issued a statemen… [+1171 chars]"
Startribune.com,Star Tribune Staff,Pavelski's power-play goal helps Stars beat Senators 2-1,"Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.",http://www.startribune.com/pavelski-s-power-play-goal-helps-stars-beat-senators-2-1/563599362/,http://assets.startribune.com/static/img/branding/logos/strib-social-card.png?d=1571682715,2019-10-22,"DALLAS Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.
Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his first wi… [+1970 chars]"
Yahoo.com,The Associated Press,Pavelski's power-play goal helps Stars beat Senators 2-1,"Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.  Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his first win in fo…",https://sports.yahoo.com/pavelskis-power-play-goal-helps-stars-beat-senators-033129959--nhl.html,https://s.yimg.com/uu/api/res/1.2/XcWaWKwXr..t9zngHn_6PA--~B/aD0zNDE7dz01MTI7c209MTthcHBpZD15dGFjaHlvbg--/http://media.zenfs.com/en_us/Sports/ap/201910212158791061736,2019-10-22,"DALLAS (AP) -- Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.
Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his … [+2062 chars]"
Seattletimes.com,The Associated Press,Pavelski’s power-play goal helps Stars beat Senators 2-1,"DALLAS (AP) — Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win. Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his fi…",https://www.seattletimes.com/sports/pavelskis-power-play-goal-helps-stars-beat-senators-2-1/,https://static.seattletimes.com/wp-content/uploads/2019/10/urn-publicid-ap-org-e23161fef49a4a5295704a2e1d612b7bSenators_Stars_Hockey_36239-1200x630.jpg,2019-10-22,"DALLAS (AP) Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.
Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his fir… [+2055 chars]"
Associated Press,,Pavelski's power-play goal helps Stars beat Senators 2-1,"DALLAS (AP) — Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.",https://apnews.com/e23161fef49a4a5295704a2e1d612b7b,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/7/6f/76ff0b4b-6ad6-5d06-8aa0-f80b7412a6b8/5dae7b96b8050.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2019-10-22,"DALLAS (AP) Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.
Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his fir… [+2187 chars]"
Fox Sports,AP,Pavelski's power-play goal helps Stars beat Senators 2-1,"Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 for their second straight win",https://www.foxsports.com/nhl/story/pavelski-s-power-play-goal-helps-stars-beat-senators-2-1-102119,https://b.fssta.com/uploads/2019/10/e5085a4a8139497a826683ba299e48c4.vresize.1200.630.high.28.jpg,2019-10-22,"DALLAS (AP) — Joe Pavelski scored a power-play goal midway through the second period, and the Dallas Stars beat the Ottawa Senators 2-1 Monday night for their second straight win.
Radek Faksa also scored for Dallas, and Anton Khudobin made 19 saves for his f… [+2002 chars]"
Ottawacitizen.com,Andrew Duffy,Liberal Karen McCrimmon wins re-election in Kanata-Carleton,"Liberal Karen McCrimmon, a retired air force officer, has won re-election in Kanata-Carleton by shooting down the challenge of Conservative Justina McCaffrey, a renowned wedding dress designer. McCrimmon defied predictions of a close contest by comfortably se…",https://ottawacitizen.com/news/local-news/liberal-karen-mccrimmon-wins-re-election-in-kanata-carleton,https://postmediaottawacitizen2.files.wordpress.com/2019/10/74782524-_11y6023-w.jpg,2019-10-22,"Liberal Karen McCrimmon, a retired air force officer, has won re-election in Kanata-Carleton by shooting down the challenge of Conservative Justina McCaffrey, a renowned wedding dress designer.
McCrimmon defied predictions of a close contest by comfortably s… [+3469 chars]"
Wfaa.com,Alex Rozier,Dallas couple loses home and business in Sunday's tornado - WFAA.com,"Robbie Richard and Neil Marek live and work in North Dallas, not far from Harry Hines and Walnut Hill, one of the hardest hit areas in Sunday’s tornado.",https://www.wfaa.com/article/weather/dallas-couple-loses-home-and-business-in-sundays-tornado/287-daf78c08-71ec-4af9-aad8-16b4544976fd,https://media.wfaa.com/assets/WFAA/images/a3b7881d-c58b-4d9b-97de-1b716e4ff203/a3b7881d-c58b-4d9b-97de-1b716e4ff203_1140x641.png,2019-10-22,"A Dallas couple is working to rebuild after both their business and their house were destroyed in Sundays tornado.
Robbie Richard and Neil Marek live in North Dallas, not far from Harry Hines Boulevard and Walnut Hill Lane, one of the areas that was hit the … [+949 chars]"
The American Conservative,Rod Dreher,Dallas Tornado Check-In,"Because I'm not on Facebook, the news was slow to reach me tonight that two of my friends in Dallas -- families, I mean -- suffered from the tornado that hi",https://www.theamericanconservative.com/dreher/dallas-tornado-check-in/,http://www.theamericanconservative.com/wp-content/uploads/2019/10/Screen-Shot-2019-10-21-at-9.28.53-PM-e1571711366746.png,2019-10-22,"Because I’m not on Facebook, the news was slow to reach me tonight that two of my friends in Dallas — families, I mean — suffered from the tornado that hit there. One family lost one of its vehicles, and part of its roof was torn off, and the other family los… [+918 chars]"
Billingsgazette.com,By ROB ROGERS rrogers@billingsgazette.com,Billings leaders make pitch in D.C. for $26 million road and trails grant,"Billings has applied for a $26 million federal grant to help finish construction of a major secondary access road between the Heights and the West End, and a trail system that will complete a 26-mile loop around the city.",https://billingsgazette.com/news/local/billings-leaders-make-pitch-in-d-c-for-million-road/article_a9c47b58-928c-53b1-8e1f-066ed09aaae4.html,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/9/c8/9c8d9af8-96c2-506b-a277-88f7966d427f/5d80425c1c5c0.image.jpg?crop=620%2C349%2C0%2C38&resize=620%2C349&order=crop%2Cresize,2019-10-22,"Billings has applied for a $26 million federal grant to help finish construction of a major secondary access road between the Heights and the West End, and a trail system that will complete a 26-mile loop around the city. 
Mayor Bill Cole, along with city st… [+2409 chars]"
Yahoo.com,Yahoo Sports,Dallas TV station apologizes for prioritizing Cowboys game over tornado warning,"Viewers will be mad either way, so it's probably best to err on the side of potentially life-saving information.",https://sports.yahoo.com/dallas-tv-station-apologizes-for-prioritizing-cowboys-game-over-tornado-warning-022614636.html,https://s.yimg.com/uu/api/res/1.2/r34koqLeEY9IEx9uzFdKrg--~B/aD0zMTE2O3c9NDY3NDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-10/83dbad30-f46f-11e9-9f4b-694f1d52d0f7,2019-10-22,"Powerful tornadoes swept across Dallas Sunday night, destroying property but sparing lives.
Mayor Eric Johnson declared the city very fortunate, and meteorologist Patrick Marsh told the Associated Press that early alerts led to residents taking shelter as no… [+3678 chars]"
Fox News,Joseph Wulfsohn,NY Times blasted for Hillary Clinton 'puff piece' calling her a 'master troll',"The New York Times was widely criticized on Monday for what was described as a ""puff piece"" about Hillary Clinton over her recent attacks on Rep. Tulsi Gabbard, D-Hi, and President Trump, suggesting that she's a ""master troll.""",https://www.foxnews.com/media/new-york-times-hillary-clinton-master-troll-slam-puff-piece,https://static.foxnews.com/foxnews.com/content/uploads/2019/10/Hillary-NYT.jpg,2019-10-22,"The New York Times was widely criticized on Monday for what was described as a ""puff piece"" about Hillary Clinton over her recent attacks on Rep. Tulsi Gabbard and President Trump, suggesting she's a ""master troll.""
In an analysis piece from Times reporter L… [+2577 chars]"
Dallasnews.com,Corbett Smith,Dallas schools scrambling to assess damage from Sunday's tornadoes - The Dallas Morning News,"Dallas schools scrambling to assess damage from Sunday's tornadoes The Dallas Morning News National Weather Service Confirms Tornado Touched Down in Dallas Bloomberg TicToc Tornado slams Dallas; 4 killed in Arkansas, Oklahoma Yahoo News DFW Weather: Tornado T…",https://www.dallasnews.com/news/education/2019/10/21/schools-scrambling-to-assess-damage-several-hardest-hit-could-be-closed-indefinitely/,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer//GayDAoUkI5O6w0CxxW6SOOgckaA=/1200x630/smart/filters:no_upscale()/arc-anglerfish-arc2-prod-dmn.s3.amazonaws.com/public/KIBI7TNAVRE3TD3XUTRSKCY6TU.JPG,2019-10-22,"School officials across the Dallas area spent the better part of Monday trying to determine when students can safely return to school.
While thousands of students from Midlothian to Garland stayed home Monday in the wake of the previous nights tornadoes, man… [+9643 chars]"
Dailymail.co.uk,By Lauren Ferri For Daily Mail Australia,Family left terrified as their holiday turns into a nightmare when fierce storm hit Marcoola,Lisa Mitchell was holidaying in Marcoola with her family over the weekend when the area was hit by strong gusts of wind and heavy rain as part of a strong microburst storm.,https://www.dailymail.co.uk/news/article-7598411/Family-left-terrified-holiday-turns-nightmare-fierce-storm-hit-Marcoola.html,https://i.dailymail.co.uk/1s/2019/10/22/02/20015912-0-image-a-26_1571707974397.jpg,2019-10-22,"A family has been left terrified after their holiday turned into a nightmare when an intense microburst storm hit Queensland's Sunshine Coast.
Lisa Mitchell was holidaying in Marcoola with her family over the weekend when the area was hit by strong gusts of … [+1369 chars]"
Dallasnews.com,Dana Branham,"Dallas officer seen holding bottles at liquor store torn apart by tornado wasn't looting, department says - The Dallas Morning News","Dallas officer seen holding bottles at liquor store torn apart by tornado wasn't looting, department says The Dallas Morning News National Weather Service Confirms Tornado Touched Down in Dallas Bloomberg TicToc Tyler Seguin's home that is up for sale heavily…",https://www.dallasnews.com/news/weather/2019/10/22/dallas-officer-seen-holding-bottles-at-liquor-store-torn-apart-by-tornado-wasnt-looting-department-says/,https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer//RzvGXpPQFEyAIdI-XeAjpsnhocs=/1200x630/smart/filters:no_upscale()/arc-anglerfish-arc2-prod-dmn.s3.amazonaws.com/public/QFWYDSAY5JCLLHYOLWGTEPTZFM.JPG,2019-10-22,"Live video of a Dallas police officer holding bottles outside a liquor store that had been torn apart by one of Sunday nights tornadoes raised eyebrows as it was shared and reposted on social media.
Did This Dallas Police Officer Get Caught Looting?? one You… [+1889 chars]"
Yahoo.com,,Edited Transcript of LII earnings conference call or presentation 21-Oct-19 1:30pm GMT,Q3 2019 Lennox International Inc Earnings Call,https://finance.yahoo.com/news/edited-transcript-lii-earnings-conference-011230808.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png,2019-10-22,"RICHARDSON Oct 22, 2019 (Thomson StreetEvents) -- Edited Transcript of Lennox International Inc earnings conference call or presentation Monday, October 21, 2019 at 1:30:00pm GMT=================================================================================… [+92461 chars]"
Memeorandum.com,,"Hillary Clinton, Master Troll? (Lisa Lerer/New York Times)","Lisa Lerer / New York Times : Hillary Clinton, Master Troll? — Freed of the constraints of public office, Mrs. Clinton seems to be living her best life. — Is Hillary Clinton trolling us? — Over the past two weeks, Mrs. Clinton has called President Trump a “co…",https://www.memeorandum.com/191021/p119,https://static01.nyt.com/images/2019/10/21/us/21onpolitics-pm/21onpolitics-pm-facebookJumbo.png,2019-10-22,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.
Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news outlet, but rather a media-monitoring tool for sophisticated ne… [+12 chars]"
